公众号,发布日期,文章标题,文章链接,来源
"北大就业","2026-09-06","招聘 | 中信银行长沙分行2027年校园招聘","https://mp.weixin.qq.com/s/mg5b5P3P44A6tdHSnYHb1g","微信读书"
"北大就业","2026-09-06","招聘 | 中国能建2027届全球校园招聘","https://mp.weixin.qq.com/s/psgVkCCRYHAdYeSGIuJEzg","微信读书"
"北大就业","2026-09-06","招聘 | 赛轮集团2027届全球校园招聘正式启动","https://mp.weixin.qq.com/s/jGzfbffwy24_VeDkADtm1w","微信读书"
"北大就业","2026-09-06","用人单位邀请函丨10月22日 “京彩就业”北京大学2027届毕业生专场双选会（央国企、事业单位专场）","https://mp.weixin.qq.com/s/P1tWBsF8OdbwAOp48Tttwg","微信读书"
"北大就业","2026-09-05","招聘｜中证股转科技有限公司2026年校园招聘公告","https://mp.weixin.qq.com/s/ySxBreLD0Katj07VVa4vUw","微信读书"
"北大就业","2026-09-05","招聘｜中信兴业2027年校园招聘全面启动！","https://mp.weixin.qq.com/s/HSgHgf25mgmZBiBZAXuz9g","微信读书"
"北大就业","2026-09-05","招聘｜中电信量子集团2027校园招聘正式启动！","https://mp.weixin.qq.com/s/YJEhzzeQ_9E6Vk--sIJa5g","微信读书"
"北大就业","2026-09-05","招聘｜游酷盛世2027校园招聘正式启动！","https://mp.weixin.qq.com/s/GyeYYnvE0uO9rqtT2asjkw","微信读书"
"北大就业","2026-09-05","招聘｜平安科技2027全球校园招聘正式启动！","https://mp.weixin.qq.com/s/0pNfOOdKjbuKqTMqFG4tlg","微信读书"
"北大就业","2026-09-05","招聘｜嘉实基金2027届校园招聘全面开启！","https://mp.weixin.qq.com/s/S-IuqrhVMKla4FXtvlEYPQ","微信读书"
"北大就业","2026-09-05","招聘｜2027联通研究院校园招聘正式启动！","https://mp.weixin.qq.com/s/NdLHBhgwM32EYlQnb3jVlw","微信读书"
"北大就业","2026-09-04","招聘｜航天科工二院2027届校园招聘正式启动！","https://mp.weixin.qq.com/s/0XL2ZZYKhktz-JebaXGbRg","微信读书"
"北大就业","2026-09-04","招聘 | 中兴通讯2027届校园招聘正式启动","https://mp.weixin.qq.com/s/9Nu5ULenoVzyj_T8GIxNZg","微信读书"
"北大就业","2026-09-04","招聘 | 中国人民保险集团2027届统筹校园招聘正式启动！","https://mp.weixin.qq.com/s/4cK-XKS4-1rczP3l7obLoQ","微信读书"
"北大就业","2026-09-04","招聘 | 中国兵器工业第二〇三研究所2027届秋季校园招聘","https://mp.weixin.qq.com/s/wzxLFNVFgr8E1h2oW8FRcA","微信读书"
"北大就业","2026-09-04","招聘 | 网安新势力，逐梦赴此期——中国网安/三十所2027届校园招聘正式启动！","https://mp.weixin.qq.com/s/9UWNAMXbsiXzDHlb65JZmw","微信读书"
"北大就业","2026-09-04","招聘 | 宁德时代2027届全球校园招聘正式启动","https://mp.weixin.qq.com/s/YTrhKnXnadwU21i0ehANAA","微信读书"
"北大就业","2026-09-03","招聘｜中际旭创2027届全球校园招聘正式启动","https://mp.weixin.qq.com/s/qQcGdX1Rpcj-qsBS_tOa9Q","微信读书"
"北大就业","2026-09-03","招聘｜中国航发四川燃气涡轮研究院2027届校园招聘正式启动","https://mp.weixin.qq.com/s/KKRmq8ORHCaNijbQazdgKg","微信读书"
"北大就业","2026-09-03","招聘｜中国航发黎明2027届校园招聘正式开始","https://mp.weixin.qq.com/s/UK_9g4TaSCs3TWULgreZ4g","微信读书"
"北大就业","2026-09-03","招聘｜中国电科五十五所2027届校园招聘正式启动","https://mp.weixin.qq.com/s/zkZqP1CVMjGAyBhrvob2uw","微信读书"
"北大就业","2026-09-03","招聘｜万辰集团2027校园招聘正式启动","https://mp.weixin.qq.com/s/tb-nHlnSl4RnLSWfA_5dZg","微信读书"
"北大就业","2026-09-03","招聘｜逻辑比特2027届校园招聘正式启动","https://mp.weixin.qq.com/s/BLkHEyZMTyyDeWAuUyPONw","微信读书"
"北大就业","2026-09-03","招聘｜北方集成电路技术创新中心2027届校园招聘全面启动","https://mp.weixin.qq.com/s/qX7fDvXSOORdwLEmWYydjg","微信读书"
"北大就业","2026-09-03","用人单位邀请函 | 北京大学医学部2027届毕业生就业双选会","https://mp.weixin.qq.com/s/dktKXG8kT2FqoDhdNw1G5Q","微信读书"
"北大就业","2026-09-02","招聘｜雅砻江水电2027届校园招聘正式启动","https://mp.weixin.qq.com/s/pyaZW9R1Fa8yEYtAbdsNlA","微信读书"
"北大就业","2026-09-02","招聘｜微步在线2027届校招开启","https://mp.weixin.qq.com/s/PWjdXdj_UVkKWOI-Dfysxg","微信读书"
"北大就业","2026-09-02","招聘｜太衍基金2027校园招聘","https://mp.weixin.qq.com/s/Si4wSFFRlpaUSvDaz0BU-Q","微信读书"
"北大就业","2026-09-02","招聘｜徽商银行总行管培生（徽星计划）2027年校园招聘公告","https://mp.weixin.qq.com/s/UjEF5dU9psdZ8I6hPzCFFw","微信读书"
"北大就业","2026-09-02","招聘｜博时基金2027届校园招聘全面启动","https://mp.weixin.qq.com/s/FQwhY6tnCq9V_OB-UU1TqQ","微信读书"
"北大就业","2026-09-02","招聘｜2027智洋创新校园招聘","https://mp.weixin.qq.com/s/perlwr2em4pxxgWWOyaLwQ","微信读书"
"北大就业","2026-09-02","招聘 | 禾赛科技2027届校招正式批火力全开","https://mp.weixin.qq.com/s/SqYiYf1Hyis7qQiyzgqUQA","微信读书"
"北大就业","2026-09-01","招聘 | WorldQuant 2027量化金融校园招聘","https://mp.weixin.qq.com/s/ibW2mPYB_rVZpfQfwo9fjA","微信读书"
"北大就业","2026-09-01","招聘 | 中国电科三十三所2027届校园招聘正式启动","https://mp.weixin.qq.com/s/WasPIpCED2CM_JjDYob2yQ","微信读书"
"北大就业","2026-09-01","招聘 | 衍复2027校园招聘全球启动","https://mp.weixin.qq.com/s/MlrXULue05G73GALf0WbNg","微信读书"
"北大就业","2026-09-01","招聘 | 万辰集团2027校园招聘正式启动","https://mp.weixin.qq.com/s/_Pn-xOR8YQwW0ULCyQPMwg","微信读书"
"北大就业","2026-09-01","招聘 | 理想汽车2027校园招聘正式启动","https://mp.weixin.qq.com/s/1Nvo-8_ilYtxpwBP2bVGIg","微信读书"
"北大就业","2026-09-01","招聘 | 海天同创2027届期现管培生校园招聘","https://mp.weixin.qq.com/s/TgzjXQxR3p2hhXfr6_ilOw","微信读书"
"北大就业","2026-09-01","招聘 | 出「招」了！美的集团2027届校园招聘正式启动","https://mp.weixin.qq.com/s/vaSCezRksdUNBt9lG6JyZg","微信读书"
"北大就业","2026-09-01","用人单位邀请函 | 北京大学2027届毕业生“新质生产力”双选会集成电路专场","https://mp.weixin.qq.com/s/p_58cREzST3wy7zcxG9qog","微信读书"
"北大就业","2026-08-31","招新｜学生就业指导服务中心学生助理招募","https://mp.weixin.qq.com/s/hlsZo7uCg_Etg12e9D1MaQ","微信读书"
"北大就业","2026-08-31","招聘 | 兆芯2027校园招聘正式启动","https://mp.weixin.qq.com/s/97mokFX4PQ5IYuwbgu3iEg","微信读书"
"北大就业","2026-08-31","招聘 | 芯海科技2027届校园招聘正式启动","https://mp.weixin.qq.com/s/gnY-1f1v_EGtFnAuqATL5g","微信读书"
"北大就业","2026-08-31","招聘 | 算能AI天才招聘","https://mp.weixin.qq.com/s/7hYIBuC5xWGNovRLLCJF9w","微信读书"
"北大就业","2026-08-31","招聘 | 金钢科技校园招聘","https://mp.weixin.qq.com/s/r7U9hvcyUR-4Jmhe9XaEbA","微信读书"
"北大就业","2026-08-31","招聘 | 度小满2027校园招聘启动","https://mp.weixin.qq.com/s/oDOKWrHWaG_1vzkzSXMnuA","微信读书"
"北大就业","2026-08-31","招聘 | 2027届好未来集团（学而思）全球校园招聘正式启动","https://mp.weixin.qq.com/s/DSGvq6HE7KF7ztAVQeF7DA","微信读书"
"北大就业","2026-08-30","招聘 | 远峰科技2027届校园招聘","https://mp.weixin.qq.com/s/_WfkW7ciqljCvftDqrfbpQ","微信读书"
"北大就业","2026-08-30","招聘 | 新石器2027届全球校园招聘启动","https://mp.weixin.qq.com/s/-pAl3ako7KoUX7sFh2Yp_Q","微信读书"
"北大就业","2026-08-30","招聘 | 新浪微博2027届技术专项校园招聘","https://mp.weixin.qq.com/s/mkGZ5n2a9Q3jbtt5ejkBiQ","微信读书"
"北大就业","2026-08-30","招聘 | 天演资本2027届校园招聘","https://mp.weixin.qq.com/s/rcaUky9D9mFdXehmfwURLQ","微信读书"
"北大就业","2026-08-30","招聘 | 酷睿程2027届校园招聘","https://mp.weixin.qq.com/s/7E1SeyZxUaOlN6uHRvrDhw","微信读书"
"北大就业","2026-08-30","招聘 | 库洛游戏2027届秋季校园招聘","https://mp.weixin.qq.com/s/xH5t0krXEH2jcaJotvxRFQ","微信读书"
"北大就业","2026-08-30","招聘 | 红杉联合2027届校园招聘","https://mp.weixin.qq.com/s/3jffZb2P5A0Wy44rj236sA","微信读书"
"北大就业","2026-08-29","招聘 | BIGO 2027届校园招聘技术专场正式启动！","https://mp.weixin.qq.com/s/gsLNkGpP1UNVCvdb0-fb1Q","微信读书"
"北大就业","2026-08-29","招聘 | 永芯科技2027校园招聘正式启动！","https://mp.weixin.qq.com/s/wGtFSlrBQkmpCsg6MNW8dw","微信读书"
"北大就业","2026-08-29","招聘 | 亚马逊2027校园招聘正式启动！","https://mp.weixin.qq.com/s/JdLBgmnBUfgvnDw-5KnkZQ","微信读书"
"北大就业","2026-08-29","招聘 | 昇维旭2027校园招聘正式启动","https://mp.weixin.qq.com/s/N0hzaxcb-MIeld2RijS3bw","微信读书"
"北大就业","2026-08-29","招聘 | 南方基金2027届校园招聘金融科技专场全球启动","https://mp.weixin.qq.com/s/FO8-6jfHekC3C6HAs5bcSQ","微信读书"
"北大就业","2026-08-29","招聘 | 经纬恒润2027校园招聘正式启航——恒星计划 智启未来","https://mp.weixin.qq.com/s/daXuAQLu0VLAkm3GnWQTPA","微信读书"
"北大就业","2026-08-29","招聘 | 贝壳2027届ADC校园招聘全面启动！","https://mp.weixin.qq.com/s/Gj0WZdPnk07Zwl5oBYf4zg","微信读书"
"北大就业","2026-08-29","招聘 | 安踏集团2027届全球校园招聘正式启动！","https://mp.weixin.qq.com/s/obze-Uuw57j_1eEB1QdfYg","微信读书"
"北大就业","2026-08-28","招聘｜成都华微2027校园招聘正式启动","https://mp.weixin.qq.com/s/BRTiLe9VxHJ-hfRNfF5kRg","微信读书"
"北大就业","2026-08-28","招聘 | TP-Link联洲2027届秋季校园招聘启动！","https://mp.weixin.qq.com/s/bsC6GBWnk_kaPZyRgDEj4A","微信读书"
"北大就业","2026-08-28","招聘 | 卓识基金2027校园招聘","https://mp.weixin.qq.com/s/U2wsdLG06YnSIUSWngjVKA","微信读书"
"北大就业","2026-08-28","招聘 | 中物院软件中心2027届校园招聘火热开启！","https://mp.weixin.qq.com/s/kMLlHvdeSTwms6g4iUtRBg","微信读书"
"北大就业","2026-08-28","招聘 | 携程集团2027届秋季校园招聘正式启动！","https://mp.weixin.qq.com/s/1rjj0pKbBwvnhmAxNLwMmQ","微信读书"
"北大就业","2026-08-28","招聘 | 平安养老险2027校园招聘正式启动！","https://mp.weixin.qq.com/s/j60_s8zxDjVKix3tlmaarQ","微信读书"
"北大就业","2026-08-28","招聘 | 明湖汇校园招聘","https://mp.weixin.qq.com/s/1pxhmacWnQyljSzRsQ1fDw","微信读书"
"北大就业","2026-08-28","招聘 | 2027届纳芯微电子校园招聘正式启动","https://mp.weixin.qq.com/s/1QUq-BP4zNyAJNLnZ0IB_Q","微信读书"
"北大就业","2026-08-27","招聘｜新东方 2027 全球联合校园招聘暨顶尖人才项目启动","https://mp.weixin.qq.com/s/ozIMhAkl4bc0Dx2YmG98ZA","微信读书"
"北大就业","2026-08-27","招聘｜北京大学人事部2026年秋季学期学生助理招聘启事","https://mp.weixin.qq.com/s/SK2armpZlHEHWARa4URV8A","微信读书"
"北大就业","2026-08-27","邀请函丨9月18日 【高层次人才专场】“京彩就业”2027届高校毕业生专场双选会","https://mp.weixin.qq.com/s/J7KEXbJFhMb8au77IEiAUw","微信读书"
"北大就业","2026-08-26","招聘｜ScaleFlux2027 届秋季校园招聘","https://mp.weixin.qq.com/s/gBbCzpefeSEjwd1JT7CDRg","微信读书"
"北大就业","2026-08-26","招聘｜海康威视2027校园招聘正式启动","https://mp.weixin.qq.com/s/btMn2xnRluYH2XBaOD0Pog","微信读书"
"北大就业","2026-08-26","招聘｜北京证券交易所全国股转公司2026年人员招聘公告","https://mp.weixin.qq.com/s/cKaygjHJt5Tqt54unLa2Qg","微信读书"
"北大就业","2026-08-25","招聘 | 智元2027届校园招聘全面启动！","https://mp.weixin.qq.com/s/0uq91eDdP0PbUJiI-g31wg","微信读书"
"北大就业","2026-08-25","招聘 | 学而思网校星耀合伙人计划","https://mp.weixin.qq.com/s/A7CDk8XqdGHcgxG6CNCS0g","微信读书"
"北大就业","2026-08-25","招聘 | 信步科技2027届校园招聘","https://mp.weixin.qq.com/s/mvkqAE4cr6_brIcrGmycUg","微信读书"
"北大就业","2026-08-25","招聘 | 三七互娱2027秋季校园招聘","https://mp.weixin.qq.com/s/YZI0KYh0Y5xp_Hi0alM02g","微信读书"
"北大就业","2026-08-25","双选会 | 【企业邀请函】2026秋季大湾区重点用人单位就业实习双选会","https://mp.weixin.qq.com/s/Lw7mYTHvMGiUaHxkobzw8w","微信读书"
"北大就业","2026-08-25","活动 | 苏交科集团企业开放日师生邀请函","https://mp.weixin.qq.com/s/lEm9BGa4pklEZ_oEJYJAyA","微信读书"
"北大就业","2026-08-25","报名 | 北京大学 “未名职场认知” 系列课程（第三期）报名通知","https://mp.weixin.qq.com/s/I9cT85aWruE_s7mvxjojCQ","微信读书"
"北大就业","2026-08-24","招聘 | Scientech 2027 校招正式启动！加入原点计划，探索无穷可能","https://mp.weixin.qq.com/s/08PzWbgjOvcohIVix3g2ag","微信读书"
"北大就业","2026-08-24","招聘 | 优必选2027届校园招聘正式启动！","https://mp.weixin.qq.com/s/l0WVxEEyJsPBRzPwU1Na0A","微信读书"
"北大就业","2026-08-24","招聘 | 新浪集团2027届管培生项目正式启动！","https://mp.weixin.qq.com/s/HcLt_ncTzZbthMnTZyQ6zg","微信读书"
"北大就业","2026-08-24","招聘 | 唯捷创芯2027届校招正式开启","https://mp.weixin.qq.com/s/-t4l8kgAIh9EMDl-gcBUcw","微信读书"
"北大就业","2026-08-24","招聘 | 平安银行总行2027届秋季校园招聘","https://mp.weixin.qq.com/s/AJTzconjWo_iZX06DCrPtg","微信读书"
"北大就业","2026-08-24","招聘 | 歌尔2027届校园招聘正式启动","https://mp.weixin.qq.com/s/HgfIEHxewiAioDoEJRafsA","微信读书"
"北大就业","2026-08-23","招聘 | 小米2027届全球校园招聘正式启动","https://mp.weixin.qq.com/s/lgxnS_WXrHUObaO62rll-g","微信读书"
"北大就业","2026-08-23","招聘 | 完美世界2027秋季校园招聘正式启动","https://mp.weixin.qq.com/s/eo_5q71cDbFkJsKTIp099Q","微信读书"
"北大就业","2026-08-23","招聘 | 韬润半导体2027届校园招聘正式启动","https://mp.weixin.qq.com/s/eP2NFZ0KyaqMnBaiTZ0c6g","微信读书"
"北大就业","2026-08-23","招聘 | 思特威2027届校园招聘正式启动","https://mp.weixin.qq.com/s/TZw8Ma_EUwwwV-veoJ5Xww","微信读书"
"北大就业","2026-08-23","招聘 | 安克创新2027届全球校园招聘正式启动","https://mp.weixin.qq.com/s/HUX6RIaFUpJb_9oGvHi80g","微信读书"
"北大就业","2026-08-22","招聘 | DEXMAL 原力灵机2027届校园招聘正式启动！","https://mp.weixin.qq.com/s/oqSkbIFE9qq4F483duwSNQ","微信读书"
"北大就业","2026-08-22","招聘 | 远景动力2027届全球校园招聘正式启动！","https://mp.weixin.qq.com/s/0qwidG5OOmF3EPekGRgfwg","微信读书"
"北大就业","2026-08-22","招聘 | 上海光通信有限公司2027届校园招聘正式启动！","https://mp.weixin.qq.com/s/-hSqMT9zbzHFMHrKwgIUGA","微信读书"
"北大就业","2026-08-22","招聘 | 平安产险2027届全球校园招聘正式启动！","https://mp.weixin.qq.com/s/5N_T2vqBzCWWOmCvF-CtVg","微信读书"
"北大就业","2026-08-21","招聘 | 中芯国际2027届校园招聘正式启动","https://mp.weixin.qq.com/s/oOKhamgumv9wymAIa8Tjkw","微信读书"
"北大就业","2026-08-21","招聘 | 中科飞测2027届校园招聘正式启动","https://mp.weixin.qq.com/s/tDiKPsvN-dEtKgUku3T3-Q","微信读书"
"北大就业","2026-08-21","招聘 | 中国东方2027年度校园招聘正式启动","https://mp.weixin.qq.com/s/M1WAXqepJLGlv3iwpUh9Cg","微信读书"
"北大就业","2026-08-21","招聘 | 顺丰科技2027届校园招聘提前批启动！","https://mp.weixin.qq.com/s/8bs6tYsYcblxZhj0lJ6z7A","微信读书"
"北大就业","2026-08-20","招聘｜Shopee虾皮AI Star Program 顶尖技术人才招募正式启动","https://mp.weixin.qq.com/s/JD1UvWbX6D2-tYVgReTVaA","微信读书"
"北大就业","2026-08-20","招聘｜浙江民泰商业银行2027校园招聘","https://mp.weixin.qq.com/s/fiOg7Nv1Yibsb8NGSTNHdA","微信读书"
"北大就业","2026-08-20","招聘｜卡方科技2027届秋季全球校招正式启动","https://mp.weixin.qq.com/s/dzqJgSbMrThBsWam1wLxzg","微信读书"
"北大就业","2026-08-20","招聘｜好课在线2027秋季校园招聘","https://mp.weixin.qq.com/s/meC6HWyOVd1mtmL27UTAJA","微信读书"
"北大就业","2026-08-20","招聘｜高拓迅达2027届校园招聘","https://mp.weixin.qq.com/s/_IBbybSov91ytMFQWsIzUA","微信读书"
"北大就业","2026-08-19","招聘｜远景能源2027届全球校园招聘正式启动","https://mp.weixin.qq.com/s/bRzj3w63qDuhoi23XpdpsA","微信读书"
"北大就业","2026-08-19","招聘｜新紫光集团下属产业公司 2027 届校园招聘启动","https://mp.weixin.qq.com/s/3jzjtGqc6NvKszlbl6Xyhg","微信读书"
"北大就业","2026-08-19","招聘｜新能安2027全球校园招聘正式启动","https://mp.weixin.qq.com/s/zQY0toBz31VwyNAwh6uLMA","微信读书"
"北大就业","2026-08-19","招聘｜合合信息2027届校园招聘正式启动","https://mp.weixin.qq.com/s/AldylidzNaGZffjFkuHNHQ","微信读书"
"北大就业","2026-08-18","招聘 | 荣耀2027届校园招聘全球启动","https://mp.weixin.qq.com/s/oaSIl8EC5Ixb1ZFnccFRKQ","微信读书"
"北大就业","2026-08-18","招聘 | 巨鲨医疗2027届校园招聘","https://mp.weixin.qq.com/s/rio8xCW6c9HxQVUkM6yK6g","微信读书"
"北大就业","2026-08-17","招聘 | 鹰角网络2027秋季校园招聘","https://mp.weixin.qq.com/s/aoEX-U8DPAuiveFtDDLRWw","微信读书"
"北大就业","2026-08-17","招聘 | 宁德新能源(ATL)2027全球校招正式启动！","https://mp.weixin.qq.com/s/JNy1clq8ucKX5VKGkWnYBA","微信读书"
"北大就业","2026-08-17","招聘 | 滴滴2027届校园招聘正式启动！","https://mp.weixin.qq.com/s/7lfMPhVcJY3GFE83q3iyKA","微信读书"
"北大就业","2026-08-16","招聘 | Shopee AI Star Program 产品经理培训生招募正式启动","https://mp.weixin.qq.com/s/3ma3uRjfflWOPvHEcNVIuQ","微信读书"
"北大就业","2026-08-16","招聘 | 电科博微/38所2027届校园招聘正式启动","https://mp.weixin.qq.com/s/97Aqn_Zv2BCQXYYCsQfCLw","微信读书"
"北大就业","2026-08-16","招聘 | 点点互动2027应届生校园招聘正式启动","https://mp.weixin.qq.com/s/iRBQNu3QfCjBdFs9J4hggw","微信读书"
"北大就业","2026-08-15","招聘｜龙湖集团2027届仕官生校园招聘正式启动","https://mp.weixin.qq.com/s/bZWxDhAIGGWN9VDbZEKMyw","微信读书"
"北大就业","2026-08-15","招聘 | 洛阳钼业2027届“矿世奇才”校园招聘正式启动!","https://mp.weixin.qq.com/s/Od3ZasMYpEhJkmekl1a0sw","微信读书"
"北大就业","2026-08-14","招聘｜千寻智能 2027 届全球校园招聘正式启动！","https://mp.weixin.qq.com/s/Q4RuitWOHRB6KihsHVNemQ","微信读书"
"北大就业","2026-08-14","招聘 | 快手2027全球校园招聘正式启动","https://mp.weixin.qq.com/s/2wBVuTppZwS2UXM08dz81A","微信读书"
"北大就业","2026-08-14","活动 | 2027空天院校招提前批暨交流日活动即将开启","https://mp.weixin.qq.com/s/RUG_rJpnBUM_z3zr37iGQw","微信读书"
"北大就业","2026-08-13","招聘｜蚂蚁集团 2027 校园招聘正式启动！","https://mp.weixin.qq.com/s/ItWFJP7Z9C8oAnPNBanMKw","微信读书"
"北大就业","2026-08-13","招聘｜阿里国际2027届应届生招聘正式启动！","https://mp.weixin.qq.com/s/jBOfTM__MXwL8UTj34nQIA","微信读书"
"北大就业","2026-08-13","通知 | 北京大学2026年秋季校园招聘工作安排","https://mp.weixin.qq.com/s/Em_qRlYMIVdYKwyjOqNEUw","微信读书"
"北大就业","2026-08-12","招聘 | 中国平安2027全球校园招聘正式启动","https://mp.weixin.qq.com/s/dTMXsTgqbKxxy9M_AaIwwg","微信读书"
"北大就业","2026-08-11","招聘 | Sharpa 2027届校园招聘正式启动！","https://mp.weixin.qq.com/s/f8XzXQQ0Y5YtEkQYBYiD8A","微信读书"
"北大就业","2026-08-11","招聘 | 京东2027校园招聘全面启动！","https://mp.weixin.qq.com/s/cnyzlz1AWykwceAZtdE3Cg","微信读书"
"北大就业","2026-08-11","招聘 | 阿里巴巴阿里云智能集团2027届应届生招聘","https://mp.weixin.qq.com/s/C4Awbyn-j0iU6_TvVoT6zw","微信读书"
"北大就业","2026-08-10","招聘 | 芯恩2027届校园招聘正式启动！","https://mp.weixin.qq.com/s/eotWm8ebitD1ywm7hUQkrA","微信读书"
"北大就业","2026-08-10","招聘 | 乐鑫科技2027届秋季校园招聘启动！","https://mp.weixin.qq.com/s/idlfAlPbWfGlWOHVRJrffg","微信读书"
"北大就业","2026-08-10","招聘 | 杭州龙旗2027届全球招聘启动","https://mp.weixin.qq.com/s/d3Dp-Gw3ecG_91kYA1ysOw","微信读书"
"北大就业","2026-08-10","招聘 | 德勤2027校园招聘及寒假实习生招聘启动！","https://mp.weixin.qq.com/s/dxcup5q1JVg4_iBQlwxrdw","微信读书"
"北大就业","2026-08-09","招聘 | Shopee研发中心2027届校园招聘","https://mp.weixin.qq.com/s/Tk2NJreminXYkGv2flOm1w","微信读书"
"北大就业","2026-08-09","招聘 | 寒武纪2027届校园招聘","https://mp.weixin.qq.com/s/5wtz6h7kC3QxCE9hLIcajw","微信读书"
"北大就业","2026-08-09","招聘 | 阿里国际2027届校园大使招募开启","https://mp.weixin.qq.com/s/hMXMKwBpYQgXstDnHEa21w","微信读书"
"北大就业","2026-08-09","活动 | 南京841研究所第三届暑期提前批夏令营启动","https://mp.weixin.qq.com/s/6ua4buH-w1bQIBvR7Qv3yA","微信读书"
"北大就业","2026-08-08","招聘 | 字节跳动2027年校园招聘","https://mp.weixin.qq.com/s/-Fu82O7m-tU5vTvgUkZg2g","微信读书"
"北大就业","2026-08-08","招聘 | 米哈游2027校园招聘正式启动！","https://mp.weixin.qq.com/s/lX72OOjoaHJNGyduFhqpIg","微信读书"
"北大就业","2026-08-08","招聘 | 江苏中烟2026年度公开招收博士后研究人员公告","https://mp.weixin.qq.com/s/A-KSMINLBaiFY6vD7TzCNQ","微信读书"
"北大就业","2026-08-08","招聘 | 阿里巴巴2027届应届生招聘","https://mp.weixin.qq.com/s/bvMyh6TlLojLg3ZLpWlK0A","微信读书"
"北大就业","2026-08-07","招聘 | 影石2027届秋季校园招聘启动","https://mp.weixin.qq.com/s/96C4rQusDJ3HP1JCCCt97g","微信读书"
"北大就业","2026-08-07","招聘 | 燕东微2027届校园招聘博士生专场即将开启","https://mp.weixin.qq.com/s/wmyJqkadcOTHJ15fGADxgA","微信读书"
"北大就业","2026-08-07","活动 | 中国船舶集团有限公司第七一五研究所尖峰计划2026夏令营","https://mp.weixin.qq.com/s/OBeTqfSr6FYIO6pDvEL9Bw","微信读书"
"北大就业","2026-08-06","招聘｜新能安AGT全球顶尖人才招募正式启动","https://mp.weixin.qq.com/s/Tdu1CeazbnQo9hZ8VGK3IA","微信读书"
"北大就业","2026-08-06","招聘｜九坤投资 2027 届技术类顶尖人才“梧桐计划”校园招聘正式启动！","https://mp.weixin.qq.com/s/honXCLlCIcBZG2oJYM6png","微信读书"
"北大就业","2026-08-06","招聘｜佳驰科技2027届校园招聘正式启动","https://mp.weixin.qq.com/s/jbakR3BfNJrZtgeqIQbJWA","微信读书"
"北大就业","2026-08-06","招聘｜阿里巴巴淘天集团2027届应届生招聘","https://mp.weixin.qq.com/s/ba8DzmflNLAtH_-2iUpDzQ","微信读书"
"北大就业","2026-08-05","招聘 | 中泰证券2027届秋季校园招聘启动","https://mp.weixin.qq.com/s/vMuXc7drFHRuJP-sPUpkhg","微信读书"
"北大就业","2026-08-04","招聘 | 东风奕派汽车科技公司2027全球校园招聘正式启动","https://mp.weixin.qq.com/s/sx23989jIJrUXILKMFJo3A","微信读书"
"北大就业","2026-08-04","活动 | 中铝科学院暑期开放日邀你来参观！","https://mp.weixin.qq.com/s/eT0fNKdAPrw67VcDgJyQ4A","微信读书"
"北大就业","2026-08-03","招聘 | 中国融通集团2026届夏季校园招聘","https://mp.weixin.qq.com/s/G_IigG7CyJIKb5CObeZbjA","微信读书"
"北大就业","2026-08-03","招聘 | 思勰投资2027校园招聘","https://mp.weixin.qq.com/s/khwS9RHAu50TNa02Bw4zjg","微信读书"
"北大就业","2026-08-02","招聘 | 中国黄金集团财务有限公司2026年度招聘公告","https://mp.weixin.qq.com/s/rjiUNNJSX_q_Nyej6-l10Q","微信读书"
"北大就业","2026-08-01","招聘 | 中国物流2026届夏季校园招聘正式启动","https://mp.weixin.qq.com/s/tYKLTmu_jQEq30HVVcedrw","微信读书"
"北大就业","2026-07-31","招聘 | 群核科技「星核人才计划」顶尖技术人才专项全球启动！","https://mp.weixin.qq.com/s/Ql0WwcdhHemzLc5VmkIeFw","微信读书"
"北大就业","2026-07-31","实习 | 吉利研发实习生专项招聘启动！","https://mp.weixin.qq.com/s/Id9OS9VAZVPPjc-q6RlhcQ","微信读书"
"北大就业","2026-07-31","活动回顾 | “职行中国”北大学子就业行第八站——杭州市","https://mp.weixin.qq.com/s/HIkpm3dwVt0z-McLpxU5jQ","微信读书"
"北大就业","2026-07-30","招聘｜OPPO2027届校园招聘正式开始","https://mp.weixin.qq.com/s/_j_8YN7AhRJKxDZFY0azrg","微信读书"
"北大就业","2026-07-30","活动｜名校师生山东行暨2026海内外博士（后）烟台对接交流大会邀请函","https://mp.weixin.qq.com/s/dj9QWtdXD1slRMa8MR6Rvw","微信读书"
"北大就业","2026-07-29","招聘｜网易游戏（互娱）2027届校园招聘正式启动","https://mp.weixin.qq.com/s/uuRFAM3NED0L0CkQ81-0HQ","微信读书"
"北大就业","2026-07-28","招聘 | 卓驭2027届校招正式启动","https://mp.weixin.qq.com/s/9GVNDobkeEBgJYiubgM4Zg","微信读书"
"北大就业","2026-07-28","招聘 | 中国航天科技集团五院502所2027届校园招聘提前批正式启动","https://mp.weixin.qq.com/s/BjO-a0kKSxlU0Iq-pGmzXw","微信读书"
"北大就业","2026-07-27","招聘 | 芯原股份2027届校园招聘正式启动","https://mp.weixin.qq.com/s/Etcb77h40zJr32oS5NEexA","微信读书"
"北大就业","2026-07-27","招聘 | 网易游戏雷火27届秋季校招全球启动！","https://mp.weixin.qq.com/s/DNgfKlpdJ4DZas_8za2t1A","微信读书"
"北大就业","2026-07-27","招聘 | 兵器工业集团2027届博士招聘提前批正式启动","https://mp.weixin.qq.com/s/28ztjyyMM7KWYtExCHBhfQ","微信读书"
